#ff65a389,#ff6984a3,#ff97a4a2,#ffd3a080
24532.42549505806,6969.683878733904,1386.0035686993428,185.60400629349994
24482.487407105473,6954.89330250292,1383.0507946068437,185.20443597887208
24428.36744400965,6940.1106896430765,1380.1083885063586,184.8074994848184
24377.78421522062,6925.242035224114,1377.1677400830174,184.41246835389714
24325.28606779985,6910.531362270287,1374.2334522040376,184.01872332616165
24274.064463497645,6895.829591792519,1371.3075010907723,183.6262274143482
24220.73104557294,6881.100796550352,1368.3879789865991,183.2348668308715
24170.21858000851,6866.365649404956,1365.4666230373325,182.84427089773314
24120.31521072878,6851.889932164551,1362.5582249437102,182.454381351506
24070.94316563889,6837.547143581168,1359.6715316894388,182.06594318866817
24014.858105513642,6822.923702139754,1356.7977013831264,181.67942603713115
23962.81852093439,6807.974326081427,1353.894310331757,181.293436683557
23911.48656822065,6793.2532291233865,1350.9792591977891,180.9065179212976
23880.45011638396,6784.468181979169,1349.2318847034132,180.6740368419233
23849.696894318255,6775.704629932614,1347.487558937843,180.44147921337637
23816.695118768104,6766.878215573472,1345.7442266921685,180.2089419989691
23789.359848720058,6758.101709566579,1343.9988002193143,179.97637553039942
23758.94650608286,6749.512831425269,1342.2619233666126,179.74390067919583
23728.4909803954,6740.908091929433,1340.533692985069,179.51182740910212
23699.562053618327,6732.359792903684,1338.8136966924367,179.28033120285573
23672.94597242334,6724.1106722997065,1337.1084136511836,179.0496287658368
23643.89636556423,6715.855312732341,1335.4226871795188,178.82018237099962
23612.891810011817,6707.600872174405,1333.7514832338577,178.59223377853706
23583.23214647257,6699.204689723994,1332.0848841857594,178.365732549074
23553.90683221702,6690.816736274803,1330.4195399880416,178.14036765690702
23525.30393633051,6682.514059858143,1328.7577019330292,177.91591847038669
23499.028219695276,6674.307539385696,1327.1023264330229,177.69232410125477
23472.65436983922,6666.293087902666,1325.46054242923,177.46971012675442
23445.712254569873,6658.49461078028,1323.8398630700235,177.24843491519525
23414.701959755017,6650.5310929866755,1322.2359714449112,177.0288664746634
23383.168888157146,6642.329773633743,1320.6318822254962,176.81082263664823
23356.764676081064,6634.083034361855,1319.0192388401683,176.5936981019503
23329.058444188995,6625.994844461351,1317.4063295328592,176.3770885641404
23302.509694062297,6618.069500745428,1315.8010396977224,176.1609985675073
23277.246325360244,6610.298961405769,1314.2089959177301,175.94567457419737
23245.981871949938,6602.450295636491,1312.6308026136116,175.73142859577663
23218.342305546415,6594.433164602087,1311.0527060162908,175.5182079486861
23192.12982952533,6586.576369649011,1309.4764279122408,175.30572061864268
23164.302701094417,6578.703129773716,1307.905435988141,175.09394313878505
23137.792586351014,6570.970134523517,1306.341225023129,174.88287041419787
23110.23993679586,6563.170922927411,1304.7842292003738,174.67260724305623
23082.350594837506,6555.397828645379,1303.2320127459284,174.4631217061857
23055.337822513506,6547.662369612714,1301.6837569713393,174.2543593380085
23027.36471777688,6539.917973214713,1300.13976363603,174.0462858474666
23000.04451011671,6532.135364475313,1298.5971776255835,173.83882075016575
22972.746821373963,6524.387328466795,1297.0558772751674,173.63183566024142
22948.031596648438,6516.736822174681,1295.5179654543078,173.4252822239385
22919.719347483817,6509.119940524678,1293.988649724852,173.21927914300377
22894.993814827194,6501.548716560522,1292.4649037421966,173.01392021866815
22867.771200427283,6493.970398198095,1290.9477054339313,172.8092623233927
22837.06185113538,6486.280576526449,1289.4336100237606,172.60529844010452
22811.926008425293,6478.580860242492,1287.9144438050523,172.4017711075004
22783.576170336328,6470.830298922404,1286.3932807381907,172.19846583017232
22755.96425658349,6463.111798354796,1284.8695447811867,171.9952274291375
22728.53862364859,6455.322926663938,1283.3423119995634,171.79194888763396
22702.588815709565,6447.651961003296,1281.8142779150169,171.58853849518312
22676.145195059766,6440.04669254893,1280.2903772599313,171.38511027400344
22646.46409969457,6432.314648775606,1278.768910237567,171.1818155082599
22622.37238224857,6424.61843309605,1277.2435521864127,170.9785446508031
22598.095284067844,6417.20636317545,1275.7271168780765,170.77536779219062
22574.527341890174,6409.915868233948,1274.226590639149,170.5727375735705
22550.188452425005,6402.706363074084,1272.7438465826165,170.37111006688943
22523.701536182172,6395.509900630462,1271.2772550616792,170.17082059631866
22499.174120000862,6388.352578023514,1269.8212533808005,169.97196262028095
22476.12705949566,6381.287465465645,1268.3782763400907,169.77457256788273
22452.05993668566,6374.321244728595,1266.9490854673404,169.57873220883803
22426.082994092954,6367.37970457688,1265.5345851757227,169.38454828569303
22399.66409882518,6360.255035103512,1264.1256224633428,169.1919592628061
22373.917619240216,6353.060781392054,1262.7140984580244,169.00055911110476
22346.761583732976,6345.795279650774,1261.2970749961366,168.8098909144936
22319.677622394807,6338.478665549159,1259.8729456076699,168.61953939339946
22294.174559157313,6331.172446707149,1258.442448752085,168.42917827693395
22268.720645180405,6323.787928001065,1257.0050475875464,168.2385999654782
22243.7227721807,6316.494847092213,1255.5635453355117,168.0476412663738
22219.348217748877,6309.284143450238,1254.1237268536447,167.85637471415583
22197.222565986744,6302.24687678155,1252.6910360298452,167.66503103962776
22172.82801819194,6295.3188677796525,1251.2725654481128,167.47402883388642
22148.34942452749,6288.362547607552,1249.8653258967222,167.2837408146304
22123.98189164227,6281.398599806306,1248.4658478111146,167.09429366261674
22101.208766218697,6274.591493658738,1247.0764639438612,166.90575686259282
22076.756822210755,6267.8184652390655,1245.6992308103966,166.7183049377275
22052.825782118634,6261.01382889014,1244.3303959907514,166.53201743213071
22029.212256688807,6254.247336978882,1242.9675460262254,166.3468196106166
22002.60533786253,6247.378482778617,1241.608608675955,166.16262249646746
21978.66712486518,6240.3786707225945,1240.2446475092386,165.9791300205135
21954.06278228231,6233.445315162976,1238.8774959542566,165.79598709768416
21929.771596726678,6226.540538302336,1237.5094775526873,165.61304139650701
21905.585356703676,6219.617469198219,1236.1412244537858,165.43023343364015
21881.840046340803,6212.7509289340305,1234.7734130349293,165.24751830316245
21861.0340957894,6206.057023342226,1233.41183875148,165.06498087446565
21836.61314052346,6199.420913621809,1232.0627287123618,164.88293835197427
21815.051118722644,6192.847598042386,1230.723483097031,164.70163510537722
21777.710414106066,6182.019802543326,1228.5176234708829,164.4016285650796
21737.608491792966,6171.239656182603,1226.3430961251688,164.1048992205898
21699.294089125862,6160.158820426828,1224.1656911573316,163.81089606022798
21660.892672371025,6149.257263284317,1221.991582280201,163.51836059361293
21618.670380976673,6138.07192244747,1219.8147223855049,163.22691537199063
21581.877297534204,6126.977264009943,1217.6214388645235,162.93537251823153
21540.228021232193,6115.734926982725,1215.4241525826337,162.6434299664901
21500.91386485977,6104.50985794332,1213.2123793921596,162.35059736637947
21462.782816065737,6093.437697588043,1211.00445838764,162.05700277811505
21426.33053123225,6082.641600863512,1208.8126132329855,161.76345471504865
21390.016328060454,6071.993673573437,1206.6487020579063,161.47122915866532
21353.017563119258,6061.3421101840595,1204.5074069468071,161.18117457143035
21317.725080213848,6050.992433218204,1202.3924925660322,160.89359584952902
21283.556785330038,6040.657868789838,1200.3024071127816,160.6090046491467
21247.393964687893,6030.588687553912,1198.2431420188746,160.3275804310861
21207.57011445202,6020.3116636272425,1196.2048386867987,160.04960784922062
21173.8013547711,6010.073467952122,1194.164087416022,159.77396658197557
21137.055170460797,5999.877376992115,1192.1330605080352,159.50002338314025
21101.16745268558,5989.637999537982,1190.1035905062483,159.22737345636847
21067.47951431958,5979.450256557547,1188.0752195707946,158.9555468908563
21034.172913127244,5969.648875307221,1186.067266502089,158.68472614037108
20997.369343080867,5959.692801974327,1184.0848484459673,158.41600282363763
20966.558154730483,5949.891356385638,1182.1065555246116,158.14907362625425
20930.288126475516,5940.324692959015,1180.16022262824,157.88427038417666
20896.037899288003,5930.534023305449,1178.2220782713,157.621908668687
20859.033058616147,5920.529678177138,1176.2737066565855,157.3608760425257
20824.15449638607,5910.580535288433,1174.313610035092,157.09992984586117
20787.359107704655,5900.425699394607,1172.342281263564,156.8385790452309
20755.62174176714,5890.655176151744,1170.3699352984122,156.5764057035374
20721.61348437531,5881.042806979565,1168.421483648042,156.31459796924892
20687.028884368046,5871.307548947145,1166.4862527816406,156.05405320017857
20657.489854689036,5862.01228799151,1164.5695892358708,155.79486890426796
20623.845530963972,5852.825184528553,1162.691344019928,155.53827818290367
20588.80265906683,5843.322612096232,1160.823436390882,155.28458053023266
20557.171665850132,5833.905487810431,1158.9507749028808,155.0325150206225
20522.515481957642,5824.331250489333,1157.0772015752973,154.7814531826923
20489.185729290402,5814.908205888911,1155.2006194475985,154.5307002234933
20458.428659708647,5805.623420917208,1153.3310321764782,154.28030637302962
20425.28729726028,5796.42480936541,1151.480524940842,154.03091110739442
20396.02479883307,5787.4324372935735,1149.6466144677993,153.78297619105027
20361.8022606806,5778.374381628249,1147.835468656409,153.53714005724345
20328.091993956223,5769.097321109498,1146.0201367525794,153.29298573269978
20297.285659420097,5759.743791532793,1144.1912359286719,153.04928317934076
20261.9395523328,5750.5115727489265,1142.3627539599588,152.80546751130322
20231.28521923157,5741.301676807923,1140.5320839431463,152.56155626539407
20199.25218540415,5732.036535611215,1138.702348517199,152.317650784106
20169.506920152322,5723.1241042513575,1136.8837011330445,152.07388480989997
20137.04975125523,5714.240040591174,1135.0906812624085,151.8314189047407
20074.16751404485,5696.368981357719,1131.533198312146,151.35138557475298
20014.184239213202,5678.766141088663,1127.9990343592171,150.8759134393143
19957.479539348402,5662.198192960538,1124.5776470364583,150.40803078532093
19897.14519475475,5645.551930530658,1121.249058380794,149.95298877729206
19831.76589616158,5628.194751767354,1117.8910930092684,149.50427249157713
19773.344661071867,5610.39193086476,1114.4230211015288,149.05059444029476
19721.840949845588,5594.246534055282,1111.039090226928,148.59378170696112
19662.882900060285,5578.3372262483945,1107.8194205154841,148.1497249594946
19608.28516146259,5562.59860341595,1104.647151317611,147.71728053379422
19549.037240269165,5546.310452546432,1101.4707084056633,147.29139853106741
19494.735059394043,5530.315457681374,1098.2750949390793,146.86549986542056
19432.628586217368,5514.188997793843,1095.1013479385942,146.44082543702427
19374.594903372483,5497.482566782715,1091.8606361445966,146.01405873093768
19325.36263531175,5481.870636537957,1088.6513262217873,145.58409821100904
19266.876585133512,5466.460439107394,1085.55971372336,145.1620004925662
19216.719884473292,5451.10914925735,1082.469209832955,144.7459813011202
19168.38267897559,5436.646511129091,1079.4860009479062,144.33738662716507
19115.519980839887,5421.900189492723,1076.5669141333879,143.9398773269913
19058.338989699027,5406.503166467184,1073.599701233551,143.5457921164139
19013.55664679666,5392.533615545187,1070.6655070769853,143.15030016271493
18965.76663112956,5378.859814449458,1067.8810182660202,142.76579862083557
18915.03989110706,5364.821132488808,1065.1131652937675,142.39102342371538
18863.825551358284,5350.420709208444,1062.306413878026,142.01818798264023
18817.3736314213,5336.701054382668,1059.5223969142194,141.64475176649026
18769.317692908815,5323.187848782629,1056.7922980128371,141.27548253757047
18725.681764079698,5310.04986728156,1054.121517672921,140.91236355133552
18673.393548778986,5296.516861929327,1051.4979926889466,140.55710723524695
18630.105156276906,5283.2502790080225,1048.8169779634813,140.20141806819126
18575.89835134591,5269.518615956946,1046.1750538548008,139.84757173607008
18528.069574623074,5255.29600513702,1043.4175695844954,139.48867959641936
18480.506690449143,5241.394895377415,1040.6508420957493,139.12343921870132
18437.76623378051,5228.356459759874,1037.9510513273506,138.758396146365
18394.409086842265,5215.914552545272,1035.3810127189438,138.40313540406794
18345.058005726863,5203.154648261629,1032.8743994497097,138.0599027904357
18301.01077841876,5189.716924298547,1030.2795871863245,137.71830093668513
18258.63964715039,5177.316620848308,1027.7210086031803,137.374473787644
18216.010191248763,5164.735456980478,1025.215406489334,137.03571051685847
18173.447697818512,5153.135923097972,1022.802773306306,136.7037330598348
18131.3693059927,5141.107818805076,1020.4228249645375,136.38057781244353
18093.662995475126,5129.54809706557,1018.0654473128793,136.06184366086927
18058.43191313375,5119.007554342089,1015.836921786351,135.7517604020562
18017.296603929968,5108.081872622917,1013.6873238211998,135.45492326495489
17978.53188336362,5096.888088529646,1011.491136276613,135.16227512818026
17936.493487788,5085.6343006955185,1009.2935640240391,134.8695383532995
17901.581948017687,5074.5484094323465,1007.0701725555193,134.57494468129693
17862.60681017893,5064.078922350264,1004.9280657504105,134.28290791823537
17825.172719380516,5053.094258024059,1002.7777788954021,133.99515172084676
17784.59804991596,5042.238426343326,1000.6268993230228,133.7077709800266
17745.128524877007,5030.742857106727,998.4231849632124,133.41886190197286
17708.549294473072,5019.958298529982,996.2156755544335,133.12546146114073
17670.46252881042,5009.703784770142,994.1132028877008,132.83666420220726
17635.91569284802,4999.078762189001,992.0135447470725,132.5538844945032
17595.778345830615,4988.3944675115945,989.912487903836,132.27294045367208
17557.384958700928,4977.552162491111,987.7929878492636,131.99168445282442
17520.975715620363,4966.889562809539,985.6721052976266,131.70927488768893
17485.528115969344,4956.65456503336,983.5853972074085,131.4279468489836
17448.052587589114,4946.202697361383,981.515380430051,131.1498015378369
17416.621642576916,4936.422403028839,979.4949168787036,130.87488234318425
17387.570354861968,4927.509764417543,977.5900987184616,130.60865152503223
17352.201967597768,4918.307748195036,975.7703129949213,130.35562047503026
17318.057734459984,4908.932238237367,973.9342811357939,130.1083982944639
17285.513917790915,4899.4706360368555,972.0767821516554,129.8615317962799
17251.479968884156,4889.777182840447,970.1886294720699,129.612863904604
17219.180818480345,4880.5074137767015,968.3082182912717,129.36200600488937
17182.529481009795,4870.823909121509,966.4363517317931,129.1123009616461
17152.3035763661,4861.288884075473,964.525203709989,128.86015735243708
17121.306798358153,4852.278949623346,962.6814197736915,128.6095807543743
17092.66574048838,4843.848572599778,960.9147678486956,128.3653800289249
17061.78836206319,4835.42451958564,959.2240542440003,128.13104974741378
17030.105625430402,4826.689410860802,957.5124392677526,127.90154320835798
17004.06995323698,4818.090268857666,955.7910866869737,127.67226702417568
16973.09189407954,4810.0486578942555,954.1501822397216,127.44668098661981
16939.72180348787,4801.1381639120345,952.457335862714,127.22359555218566
16914.992663078847,4792.700873677183,950.7344060495237,126.99634218746803
16883.3805075532,4784.599864792181,949.0932022783929,126.77171986222059
16852.88778390451,4775.883324914455,947.4250270755774,126.55020121643233
16825.28362124098,4767.595824034445,945.7480067506541,126.32693007923456
16799.08474074179,4759.560770344185,944.1105919176011,126.10545056210238
16773.545073318175,4752.28170888677,942.5625490539765,125.88977807467094
16746.89494907544,4745.143294705108,941.0987346789484,125.68448017090486
16718.38852227792,4736.976949886546,939.5860148579636,125.4845500246084
16696.193649513734,4729.810173726826,938.0693861559388,125.2816599242215
16670.719470392683,4722.839612785102,936.641669790884,125.08406308049564
16642.853613446772,4715.728163205653,935.2415824949882,124.89273742305727
16614.4431375907,4707.964538128066,933.7884786282864,124.70228790843036
16587.52755822067,4700.162843635147,932.2662777828314,124.50585996780006
16561.393956631702,4692.543592011452,930.7490908708971,124.30536741250064
16534.58154918254,4685.056904168265,929.2463336976792,124.10425302280188
16508.293923718335,4677.173112232211,927.7209330118526,123.90303566704436
16482.669557823134,4669.882939343204,926.2214784993284,123.70100750951532
16461.616628446583,4663.429314990952,924.8220957351751,123.50463467728225
16441.888711178046,4657.304548560085,923.514434491274,123.31934501951821
16416.11855274378,4650.914341483979,922.2674130996693,123.14476292322855
16393.567693713292,4644.296765027703,920.9745869052275,122.97313251271972
16370.787115376414,4637.611291436144,919.6707132054108,122.80055342658899
16346.843880559749,4630.8536393938175,918.3501889280483,122.62641211698056
16317.75450892402,4623.876208549249,917.012115803691,122.4502460238711
16298.41112830766,4617.090703331849,915.6406147926805,122.27038604824386
16279.380929439976,4610.9509288498575,914.3331340010972,122.09139109741535
16260.735937863737,4605.310464531118,913.125721698575,121.92043546578145
16241.30874191477,4599.815754258887,911.9909228761086,121.75972187762896
16222.79767148001,4594.83930209021,910.9294452808938,121.608294615827
16200.354736169458,4589.004002029957,909.8547618160436,121.463685842821
16181.205087962688,4583.2576144995355,908.7291957727205,121.3167470595029
16158.677466178226,4577.2654517180745,907.5768221915404,121.16676598268673
16140.783065265334,4571.651937365201,906.4269511608597,121.01404799664267
16118.998317046899,4565.898703413399,905.3000200797931,120.86242788394031
16100.140851436066,4560.243173067196,904.1665593768774,120.71116663359363
16071.203559871501,4553.6614020654815,902.9938818093672,120.55908235688564
16053.75552311388,4547.336408716795,901.7229431545499,120.39821598441432
16026.50560808272,4540.7520574484915,900.4696155685263,120.23348975620219
16006.769170182339,4534.2093840045545,899.1598926898778,120.06381837505388
15992.088522638554,4528.996582909048,897.9665365920514,119.89580755112858
15978.77949793328,4524.440701442178,896.9268104578199,119.74111591282647
15962.209459719401,4520.274941146541,896.0184104778152,119.60358584540907
15941.711986271064,4515.063895772095,895.0833740266927,119.47649565942564
15920.359887642262,4509.18444083637,894.0315589562784,119.34524483766594
15898.739970930095,4503.267714077538,892.9143497010602,119.2046636594074
15877.560299275012,4497.476989670019,891.7607866715816,119.0564317484085
15858.05651041865,4491.697535646564,890.6148633111541,118.90516126938094
15836.106174104942,4485.7754860458945,889.4599736572737,118.75254638361436
15814.430065001503,4479.967422112941,888.2977176185789,118.59838859502706
15796.934132422515,4474.058001441699,887.132838267846,118.44381734954786
15778.86589686721,4469.261840799824,886.0549345151497,118.29192258176874
15761.270941687168,4463.929276770508,885.012973537727,118.14818990108627
15742.362537838168,4458.548816123205,883.9581711935384,118.00684270937485
15723.764062329836,4453.555242242201,882.9334198639565,117.86706234888287
15708.964522763617,4448.848880058352,881.9358106313225,117.73017937486075
15688.456781042063,4443.563793454497,880.953574478955,117.5976283347798
15676.97759728161,4439.088891803158,879.9690799158017,117.46475915391747
15663.1876387021,4434.945369495859,879.0905342546197,117.33861127895521
15644.792214271663,4430.668765615172,878.2541525474949,117.2207248610918
15624.021459750715,4425.4440511115645,877.3328270635474,117.10327271847842
15609.453531993113,4420.270776138695,876.3252271375178,116.97735984809346
15592.573425249657,4415.749358384492,875.3654832029831,116.84802454749416
15577.924457017747,4410.9152418882195,874.4146627603278,116.72052524539842
15561.817840965947,4406.844193663384,873.5320411257692,116.59630880104491
15549.843113423276,4402.867445548705,872.6980357843065,116.47873754674856
15533.708130446432,4398.394357849632,871.8563995129215,116.36562107591494
15515.741013178269,4393.760952863653,870.9785988474018,116.2512912168231
15501.626434486205,4389.73208607661,870.114513472354,116.13491720183771
15485.139321711704,4384.704907692379,869.2120953805825,116.01875664046102
15471.152494797452,4380.42576524701,868.3117190433197,115.89900795570303
15454.231418387262,4376.056387326624,867.442704208929,115.78090870557297
15441.238203810037,4372.073936118163,866.5982792392512,115.66500480017372
15423.060639447707,4367.929226176749,865.7940255262785,115.55364775247169
15412.62813263626,4363.516765431398,864.9307195135368,115.44203317403672
15400.107780461176,4360.023725002296,864.1468884900861,115.33149362778553
15386.85934919697,4356.529673794978,863.4295284902889,115.22844336247125
15372.6779946408,4352.933594193128,862.7174740091075,115.13050273754135
15356.530643320613,4348.631193648228,861.9457521835889,115.03206709790895
15341.684178513755,4344.266846399728,861.1199934929339,114.92781907667135
15327.181333492594,4339.944852285859,860.2727430212201,114.8187187967625
15317.98473476501,4336.321421302715,859.4630871246242,114.70822764529277
15302.023886265262,4333.013758834302,858.7504690518567,114.60435077032297
15285.712565422697,4328.602800053116,857.9838311521145,114.50453619119695
15275.011736891074,4324.925093235231,857.1975186125962,114.40097583179634
15262.567008766766,4321.219764414394,856.452361419498,114.2991091487856
15248.585225615785,4317.653441944527,855.7328503141515,114.20012458775174
15231.87992161403,4313.428776949635,854.9714472827811,114.10155434373566
15228.690657933883,4310.442411996952,854.2320974823602,114.00053870907922
15217.919860846145,4307.919167540768,853.6382781126492,113.90874972189378
15201.65962425338,4304.248359424825,853.0252024760381,113.82558724684436
15194.56684087734,4301.085053871831,852.3587895488566,113.73947657617032
15178.09920219539,4297.5068993572395,851.7133483053468,113.65355540164879
15165.508791784368,4293.856494201317,851.0148712211947,113.56440804911729
15151.923920856276,4290.342219223992,850.3049088629191,113.47181922107362
15137.983136790805,4286.108205729358,849.5449615153058,113.37624650039986
15122.937761570609,4282.349107522234,848.7832284276209,113.27625852804886
15111.042550549748,4278.346409137777,848.002852023045,113.17453079486909
15099.316202491562,4274.90465510137,847.2623013393797,113.07284556149364
15089.541069926847,4272.056842995127,846.6076441165239,112.97696665177976
15074.883617742118,4268.677610870147,845.9683642180369,112.88811767468623
15068.862508773705,4265.332341026434,845.2930569254099,112.79941024946655
15059.24144896899,4262.772663218684,844.7067782844514,112.71413379067225
15047.468280803641,4260.0232818671675,844.1546788114737,112.63538697268542
15034.749568763644,4256.648216768237,843.5592504767483,112.55828948384377
15026.332965566851,4253.618943317387,842.9355882414698,112.47765650104282
15011.907369616647,4250.532934686957,842.3433533598694,112.39726254707949
15001.858023080596,4247.145332620201,841.698494523313,112.31509318748358
14995.671315130876,4244.547107456103,841.0911621060869,112.23162504876885
14993.189103340601,4242.771495973136,840.5949963999708,112.15497028934578
14983.97272535888,4240.896260400122,840.2065416485556,112.09127611358392
14975.050718001308,4238.724665615592,839.80300644825,112.03459482561524
14964.344435998788,4236.272982793603,839.3606350962327,111.97789264985349
14955.78108016051,4233.3050044130005,838.845494255852,111.91642593525968
14951.801553263393,4231.577021748305,838.3728933576826,111.85089179704721
14939.702784740346,4228.977500930993,837.9316139908829,111.79019030981696
14928.579664741459,4226.120848823418,837.4213778636691,111.72689959510896
14924.738594520695,4223.686056832024,836.8888540732063,111.65879513145128
14918.427978997739,4221.984234666968,836.457563882143,111.59358021732848
14905.402754128741,4219.73909410313,836.0646254754147,111.53626212690524
14896.523387431394,4217.00951125772,835.5812074299466,111.47744759761231
14886.303759244624,4214.22335209765,835.0655788774652,111.41338082957544
14874.549143720682,4211.1783057954535,834.5093739592551,111.34443652893917
14867.238058748237,4208.417362668242,833.9330345845797,111.2705768536375
14858.159284447886,4205.828997196395,833.395371760471,111.19685577765709
14842.573497734367,4202.335694635581,832.8130945017998,111.12338717405879
14834.122652539498,4199.2846662551265,832.1814563149151,111.0435693839441
14821.414298540949,4196.289027227718,831.584360512086,110.96287659509368
14805.863774670868,4192.435596830322,830.9250046971068,110.88055582015872
14801.552944801573,4189.23906834815,830.2207869829484,110.79110651757983
14791.079358480203,4187.027142073483,829.6633830583603,110.70589896617822
14783.713146484562,4184.395241589829,829.1453668370423,110.63045770910969
14771.78971791835,4181.695675390323,828.6201951177763,110.55875451746047
14765.854254786896,4179.478388739989,828.1208201320892,110.48865718376226
14753.9812459513,4176.828033233773,827.6438590706082,110.42286240141823
14747.5370693498,4174.450240462113,827.1347030655184,110.35611800473721
14734.355400479417,4171.348110484057,826.6054946250846,110.28872279634666
14726.862284420786,4168.562908790082,826.0420503399715,110.21679455458865
14720.326415254189,4166.739662762209,825.5579214569955,110.14593470480585
14710.043538933838,4164.260126558858,825.1137157279286,110.08230773709258
14702.86685253965,4161.7380648061535,824.6249567684379,110.01898650506706
14696.798443246278,4159.753760212245,824.1710620471127,109.95570867763944
14691.452840801436,4157.789570455425,823.7593033638402,109.89665797734627
14682.698725543803,4155.8801231898215,823.3691696336555,109.84140360093247
14674.69832529691,4153.499791693993,822.9452972292676,109.78696638804726
14670.090113629116,4151.854215450789,822.5472840852375,109.73152422927133
14664.504205092408,4150.174569374328,822.1934142532017,109.68016576367765
14657.134203417567,4148.225148680761,821.8371702630324,109.6318164804592
14644.385244654615,4145.615589155867,821.4162522514084,109.58124081568276
14641.984552155927,4143.716118137902,820.9744794774534,109.52480978223842
14635.958982901302,4142.089820160793,820.6089360216242,109.47090803243344
14627.95856807393,4140.419958641937,820.2662240829999,109.42159466183473
14626.203998432513,4138.8602841082675,819.9288164800862,109.37470373706962
14614.7416179042,4137.097059254753,819.61689418114,109.3307292991064
14607.676615752134,4134.643255378103,819.2104099694639,109.28376949832946
14598.709148652939,4132.45183020353,818.7843565574931,109.23079316869293
14597.320583550276,4130.624024249594,818.3537928217706,109.1745876593806
14592.144216694753,4129.547564613319,818.0451844807576,109.12345486042572
14592.372355742535,4128.715136141516,817.7996553751931,109.0818986829006
14589.809571582598,4128.263038789215,817.6545089244814,109.0511270371376
14586.42895928311,4127.27785463148,817.4879169667145,109.02715359139755
14583.393822905316,4126.464995083115,817.3220877774042,109.00411441097673
14578.06026060119,4125.550568875533,817.1605150425366,108.98204501095945
14569.537717173811,4123.728920599986,816.9155413597432,108.95690150645304
14561.644810688242,4121.4911640793125,816.5645210028383,108.92154260064815
14551.223264954737,4119.383173556961,816.1704199238667,108.87623499319946
14550.671754853196,4117.583814709944,815.7580357484956,108.82471464813791
14543.68655225552,4115.829244516224,815.4061609357179,108.77467140049245
14540.608720783977,4114.621157894495,815.0866612127056,108.7275253787234
14536.876189879024,4113.245520051005,814.8096857998974,108.6860342023696
14536.13989553107,4112.655988394905,814.5931454586204,108.6496455123769
14532.306734515734,4111.841634449949,814.4291320496667,108.62146751133395
14523.627340934261,4110.41253931602,814.2346972860327,108.59640641683276
14517.236546636112,4108.5828620133625,813.9410340229932,108.56563509620916
14513.479083811235,4107.0083094453885,813.6143502264497,108.527343289862
14508.539677573128,4105.59619611269,813.3065379474992,108.48656275211803
14505.907722184174,4104.926157289588,813.0864249841344,108.44949696008138
14496.849646380724,4103.1201224824645,812.8460838461774,108.41785990956478
14494.659229177114,4101.644693464351,812.5301212923546,108.3810185853021
14489.160911009927,4100.122946000451,812.2381759451595,108.34242306197352
14485.504027494084,4099.0968977528155,811.9738637115961,108.30439718416063
14478.90064625482,4098.013421829483,811.7603836414827,108.27105963896321
14471.429180332098,4096.12876013282,811.4784932290538,108.23811078875175
14466.742224023088,4094.1968127447717,811.1256235699168,108.19821581595887
14464.764464153011,4092.96062528128,810.7985945225078,108.15428070021689
14458.554059755194,4091.961191170676,810.5566052011541,108.1150727847394
14459.224736340802,4091.039331009053,810.3332424919458,108.08117155693631
14453.547981421309,4089.9185177246623,810.131226456755,108.0516003600676
14443.619985715928,4088.28339405528,809.8895285776644,108.0220589187984
14440.006174160211,4086.460524490639,809.5641854972902,107.98615545648198
14438.232947840981,4085.197445960114,809.2551923116988,107.94574589510934
14428.247604833217,4083.9755852116173,809.0043375377826,107.90810841618828
14427.81509402338,4082.611080125719,808.7260061693102,107.87166441115987
14418.541179449,4080.9464002781606,808.4549355788336,107.83579620878217
14414.59153367268,4079.34239723588,808.1327723365749,107.79665245840675
14408.023902996287,4077.778189188932,807.827414681385,107.75601358811842
14405.074659668839,4076.4099136902505,807.5228983681503,107.71507391768516
14400.418471996822,4075.1831024182316,807.2583280379802,107.67646334097402
14395.941947808136,4073.9162980351716,807.0097686992964,107.64094262672462
14388.964048142294,4072.359610321219,806.7368063132446,107.6059488704622
14387.730263038835,4071.044021213954,806.4402402958768,107.56826454341805
14384.171843400805,4070.170856510158,806.2146751868538,107.5329901589912
14381.192091646613,4069.2324914021015,806.0185376493384,107.50271838332273
14373.67293941387,4068.1975141524363,805.8354941680618,107.47588721694144
14368.476789140464,4066.3655792833615,805.5672418686596,107.44695282137869
14366.216847075795,4065.002717787645,805.2697589852492,107.41135656631474
14364.077510804664,4064.538136284562,805.0657488831931,107.37716135027452
14365.257046586128,4064.26430151094,804.9293375717712,107.350871888113
14362.327625506412,4063.4695223773906,804.8116383630294,107.33177243779666
14358.541816363133,4063.0459659112685,804.7031022477703,107.31457592738336
14353.873799429206,4061.9246666930358,804.5551699910797,107.29796099549084
14352.234957858502,4060.5420468680068,804.3260609756173,107.27515251956277
14347.529984420922,4059.802581633365,804.1408703671796,107.24907022399796
14344.14882852709,4058.9187792870807,803.9536025064899,107.22389533685084
14344.195640842629,4058.3468057211685,803.8049646389222,107.20056033184132
14339.100674909561,4057.5143064499816,803.6607682620166,107.1801338892955
14333.034372945269,4056.555183750581,803.4974550914973,107.15941168472338
14324.033411638344,4054.5097084736885,803.2339791629595,107.13392268213731
14318.419207668367,4052.3855847588834,802.8728593424105,107.09697886864487
